Price,Close,Return_t+1
2023-01-03,123.21118927001953,0.010314351426917057
2023-01-04,124.4820327758789,-0.010604672964614315
2023-01-05,123.16194152832031,0.036794213149632826
2023-01-06,127.69358825683594,0.004088652638630341
2023-01-09,128.21568298339844,0.004456639932936213
2023-01-10,128.78709411621094,0.02111208146829857
2023-01-11,131.5060577392578,-0.0005991844639962052
2023-01-12,131.42726135253906,0.010119099518797636
2023-01-13,132.75718688964844,0.008756289240406279
2023-01-17,133.91964721679688,-0.005369872790677133
2023-01-18,133.2005157470703,0.00044378618578599927
2023-01-19,133.25962829589844,0.01922067744586431
2023-01-20,135.8209686279297,0.02350041224950039
2023-01-23,139.0128173828125,0.010062957007989981
2023-01-24,140.4116973876953,-0.004700380492502654
2023-01-25,139.751708984375,0.014803191870347732
2023-01-26,141.8204803466797,0.013684016746953853
2023-01-27,143.7611541748047,-0.02007773471211849
2023-01-30,140.874755859375,0.009020762603916932
2023-01-31,142.1455535888672,0.007900789756936977
2023-02-01,143.26861572265625,0.037062590289407504
2023-02-02,148.57852172851562,0.024399722221138287
2023-02-03,152.20379638671875,-0.017928830452013766
2023-02-06,149.47496032714844,0.019244913556984766
2023-02-07,152.35159301757812,-0.017652737028562404
2023-02-08,149.66217041015625,-0.00691172542326568
2023-02-09,148.62774658203125,0.0024563501466254856
2023-02-10,148.99282836914062,0.01880690189273393
2023-02-13,151.794921875,-0.004225157297443327
2023-02-14,151.153564453125,0.013903391883706817
2023-02-15,153.25511169433594,-0.010429196253542106
2023-02-16,151.6567840576172,-0.007546952257369677
2023-02-17,150.51223754882812,-0.026679622910450895
2023-02-21,146.4966278076172,0.0028961119189718776
2023-02-22,146.9208984375,0.0032905067897663898
2023-02-23,147.4043426513672,-0.01800546174023121
2023-02-24,144.75025939941406,0.008247637421883836
2023-02-27,145.94410705566406,-0.003447715966586329
2023-02-28,145.44093322753906,-0.014246061292643164
2023-03-01,143.3689727783203,0.004129066205866394
2023-03-02,143.96095275878906,0.03509010691998893
2023-03-03,149.01255798339844,0.018539299897692763
2023-03-06,151.775146484375,-0.01449661476890507
2023-03-07,149.57492065429688,0.008377418836869044
2023-03-08,150.82797241210938,-0.014914622270341682
2023-03-09,148.57843017578125,-0.013878784492847851
2023-03-10,146.51634216308594,0.013266271579275069
2023-03-13,148.46006774902344,0.014089038066683823
2023-03-14,150.55172729492188,0.002621380221957903
2023-03-15,150.94638061523438,0.01869400638185481
2023-03-16,153.76817321777344,-0.005453913434195212
2023-03-17,152.92953491210938,0.015483731924221589
2023-03-20,155.29745483398438,0.011944202026927142
2023-03-21,157.15235900878906,-0.009103675385617294
2023-03-22,155.72169494628906,0.006969757217200279
2023-03-23,156.80703735351562,0.008305546651750984
2023-03-24,158.10940551757812,-0.01229335511063745
2023-03-27,156.16571044921875,-0.003980272170260646
2023-03-28,155.54412841796875,0.0197906754537589
2023-03-29,158.62245178222656,0.009889970459279418
2023-03-30,160.19122314453125,0.015644068578012593
2023-03-31,162.697265625,0.00770183206083952
2023-04-03,163.95033264160156,-0.0032498036929824448
2023-04-04,163.4175262451172,-0.011290292912118916
2023-04-05,161.57249450683594,0.0054959879835467795
2023-04-06,162.4604949951172,-0.015972464008912945
2023-04-10,159.8656005859375,-0.007590948207073955
2023-04-11,158.65206909179688,-0.004353194474553401
2023-04-12,157.96142578125,0.03410360736310114
2023-04-13,163.34848022460938,-0.002113924757729979
2023-04-14,163.003173828125,0.00012085100073244703
2023-04-17,163.0228729248047,0.007504586120362644
2023-04-18,164.2462921142578,0.0069683840972423194
2023-04-19,165.3908233642578,-0.005846267196959021
2023-04-20,164.4239044189453,-0.00978081671838027
2023-04-21,162.81570434570312,0.0018783931833155076
2023-04-24,163.1215362548828,-0.009435627496355847
2023-04-25,161.58238220214844,-6.119290468264982e-05
2023-04-26,161.57249450683594,0.028395245360316457
2023-04-27,166.16038513183594,0.007541218424706342
2023-04-28,167.41343688964844,-0.0005305512674670387
2023-05-01,167.32461547851562,-0.006191165868091875
2023-05-02,166.28868103027344,-0.006467212246034637
2023-05-03,165.2132568359375,-0.009913815078316013
2023-05-04,163.5753631591797,0.046927283624415006
2023-05-05,171.2515106201172,-0.00040363039253099586
2023-05-08,171.18238830566406,-0.009971022254185002
2023-05-09,169.47552490234375,0.010420962103398823
2023-05-10,171.2416229248047,0.001094676752246837
2023-05-11,171.4290771484375,-0.005417642505733955
2023-05-12,170.50033569335938,-0.0028974638242119655
2023-05-15,170.00631713867188,0.0
2023-05-16,170.00631713867188,0.003603274019537972
2023-05-17,170.618896484375,0.013666193273282667
2023-05-18,172.9506072998047,0.0006284358071306784
2023-05-19,173.05929565429688,-0.005480877765721925
2023-05-22,172.11077880859375,-0.01515490291549626
2023-05-23,169.50245666503906,0.001631991608597838
2023-05-24,169.77908325195312,0.00669249536383032
2023-05-25,170.9153289794922,0.01410476660922888
2023-05-26,173.3260498046875,0.010659298944211804
2023-05-30,175.173583984375,-0.00028187721163852597
2023-05-31,175.12420654296875,0.016022563505603493
2023-06-01,177.93014526367188,0.004775303301737477
2023-06-02,178.77981567382812,-0.007571023258283183
2023-06-05,177.42626953125,-0.0020604055381719943
2023-06-06,177.06069946289062,-0.00775630501945479
2023-06-07,175.68736267089844,0.015465378339663438
2023-06-08,178.40443420410156,0.0021595268456069405
2023-06-09,178.78970336914062,0.015638940555741998
2023-06-12,181.58578491210938,-0.0026118436631489272
2023-06-13,181.11151123046875,0.003491605756149152
2023-06-14,181.74388122558594,0.011198607109013325
2023-06-15,183.77915954589844,-0.005859939816430404
2023-06-16,182.7022247314453,0.0004865715522008873
2023-06-20,182.79112243652344,-0.005675159496732696
2023-06-21,181.75375366210938,0.01652524209132511
2023-06-22,184.7572784423828,-0.0017112295225413243
2023-06-23,184.4411163330078,-0.007553071416640633
2023-06-26,183.0480194091797,0.015059141472303583
2023-06-27,185.8045654296875,0.0063277251133457835
2023-06-28,186.98028564453125,0.0017965650231681618
2023-06-29,187.3162078857422,0.02310256106347741
2023-06-30,191.64369201660156,-0.007784746616541827
2023-07-03,190.15179443359375,-0.005871388600094951
2023-07-05,189.03533935546875,0.002508834720897024
2023-07-06,189.5095977783203,-0.005891526696174099
2023-07-07,188.39309692382812,-0.010855681717859222
2023-07-10,186.34796142578125,-0.0028099078812692246
2023-07-11,185.8243408203125,0.008985411946477395
2023-07-12,187.49404907226562,0.004057420442217907
2023-07-13,188.25479125976562,0.0007876009546854412
2023-07-14,188.40306091308594,0.0173054857938042
2023-07-17,191.66346740722656,-0.0013404340165643625
2023-07-18,191.40655517578125,0.00707173617389012
2023-07-19,192.7601318359375,-0.010097264818810348
2023-07-20,190.81378173828125,-0.006161770505835551
2023-07-21,189.63803100585938,0.004220107984169497
2023-07-24,190.43832397460938,0.00451357734897595
2023-07-25,191.29788208007812,0.004544983934622326
2023-07-26,192.16732788085938,-0.006581054699751787
2023-07-27,190.9026641845703,0.013508036170098991
2023-07-28,193.48138427734375,0.0031660104624637864
2023-07-31,194.0939483642578,-0.004275974613803468
2023-08-01,193.26400756835938,-0.015489884136351995
2023-08-02,190.27037048339844,-0.007321750512588321
2023-08-03,188.87725830078125,-0.048020077135235484
2023-08-04,179.80735778808594,-0.017253606735656568
2023-08-07,176.7050323486328,0.005311668945345405
2023-08-08,177.6436309814453,-0.00895426262017529
2023-08-09,176.05296325683594,-0.0012348100466579304
2023-08-10,175.8355712890625,0.0003374825140842752
2023-08-11,175.89491271972656,0.009393405253842468
2023-08-14,177.5471649169922,-0.01120041362248747
2023-08-15,175.55856323242188,-0.004959060114871239
2023-08-16,174.68795776367188,-0.0145550232129521
2023-08-17,172.14537048339844,0.0028160602121005684
2023-08-18,172.63014221191406,0.00773669378208619
2023-08-21,173.96572875976562,0.00790482042919316
2023-08-22,175.3408966064453,0.021948995317349285
2023-08-23,179.189453125,-0.026170448662052426
2023-08-24,174.49998474121094,0.01264311018394415
2023-08-25,176.70620727539062,0.008846073672406751
2023-08-28,178.2693634033203,0.021810294408288966
2023-08-29,182.157470703125,0.0191723449539416
2023-08-30,185.6498565673828,0.0011722934368088023
2023-08-31,185.86749267578125,0.008463336215414508
2023-09-01,187.4405517578125,0.0012666776510521505
2023-09-05,187.677978515625,-0.035793416795775856
2023-09-06,180.96034240722656,-0.02924924555734909
2023-09-07,175.66738891601562,0.003491758289961844
2023-09-08,176.28077697753906,0.006622586491841664
2023-09-11,177.44821166992188,-0.017060607368697855
2023-09-12,174.42083740234375,-0.011854855162050981
2023-09-13,172.3531036376953,0.00878256533030064
2023-09-14,173.86680603027344,-0.004154096678802621
2023-09-15,173.14454650878906,0.016913510212782867
2023-09-18,176.07302856445312,0.006180799544367455
2023-09-19,177.1613006591797,-0.019992174286545317
2023-09-20,173.6194610595703,-0.008889445502743176
2023-09-21,172.07608032226562,0.004944499412885106
2023-09-22,172.92691040039062,0.007380257440744886
2023-09-25,174.20315551757812,-0.023398342305373854
2023-09-26,170.12709045410156,-0.008897480045874873
2023-09-27,168.61338806152344,0.0015255767586008773
2023-09-28,168.87062072753906,0.003046505838699476
2023-09-29,169.3850860595703,0.014835479285721265
2023-10-02,171.8979949951172,-0.007769823408746768
2023-10-03,170.5623779296875,0.007308657667541851
2023-10-04,171.8089599609375,0.007198078238868755
2023-10-05,173.045654296875,0.014750386218864486
2023-10-06,175.59814453125,0.008451251303441154
2023-10-09,177.08216857910156,-0.003352273887601065
2023-10-10,176.48854064941406,0.007904047196207742
2023-10-11,177.88351440429688,0.005061172055659924
2023-10-12,178.7838134765625,-0.010292677780986859
2023-10-13,176.9436492919922,-0.0007268773619309998
2023-10-16,176.81503295898438,-0.008784621691009908
2023-10-17,175.26177978515625,-0.007394943877549243
2023-10-18,173.96572875976562,-0.002161035093532826
2023-10-19,173.58978271484375,-0.014704325980672284
2023-10-20,171.03726196289062,0.0006940790418641374
2023-10-23,171.15597534179688,0.002543310179534908
2023-10-24,171.59127807617188,-0.01349137594498584
2023-10-25,169.27627563476562,-0.02460569927589462
2023-10-26,165.11111450195312,0.007969431244976066
2023-10-27,166.4269561767578,0.012305173661177893
2023-10-30,168.47486877441406,0.002818813841179324
2023-10-31,168.94976806640625,0.018738577342432894
2023-11-01,172.1156463623047,0.020693239251045048
2023-11-02,175.67727661132812,-0.00518101592382858
2023-11-03,174.76708984375,0.014605096626928216
2023-11-06,177.319580078125,0.014450706387572065
2023-11-07,179.88197326660156,0.005885019991525908
2023-11-08,180.94058227539062,-0.002624614589055496
2023-11-09,180.46568298339844,0.02322017614104821
2023-11-10,184.6561279296875,-0.008583641336071923
2023-11-13,183.07110595703125,0.014285680946124257
2023-11-14,185.6864013671875,0.0030408876745973146
2023-11-15,186.2510528564453,0.009042081986710082
2023-11-16,187.93515014648438,-0.0001053057365726362
2023-11-17,187.9153594970703,0.009278193221217812
2023-11-20,189.65887451171875,-0.004230827281325622
2023-11-21,188.85646057128906,0.003514451158477039
2023-11-22,189.5201873779297,-0.007004286095571022
2023-11-24,188.19273376464844,-0.0009476706299699211
2023-11-27,188.01438903808594,0.0032140828493705254
2023-11-28,188.61868286132812,-0.005409619074477012
2023-11-29,187.59832763671875,0.0030626842498937545
2023-11-30,188.17288208007812,0.006791464031505434
2023-12-01,189.4508514404297,-0.00946467543787377
2023-12-04,187.6577606201172,0.021063250899166164
2023-12-05,191.61044311523438,-0.0056870134236578496
2023-12-06,190.520751953125,0.010139301974824821
2023-12-07,192.45249938964844,0.007412368949160086
2023-12-08,193.8790283203125,-0.012927457584005597
2023-12-11,191.37266540527344,0.007920315099930963
2023-12-12,192.88839721679688,0.01669138227630529
2023-12-13,196.10797119140625,0.0007576174910124411
2023-12-14,196.2565460205078,-0.0027255758863661272
2023-12-15,195.7216339111328,-0.008503359330178095
2023-12-18,194.05734252929688,0.005360149624044963
2023-12-19,195.09751892089844,-0.010713980411720336
2023-12-20,193.0072479248047,-0.0007700260330464337
2023-12-21,192.85862731933594,-0.005547352229966163
2023-12-22,191.7887725830078,-0.002840862756024354
2023-12-26,191.24392700195312,0.0005178977516169248
2023-12-27,191.3429718017578,0.0022262621419884
2023-12-28,191.76895141601562,-0.005424192199570799
2023-12-29,190.728759765625,-0.03578666517328555
2024-01-02,183.90321350097656,-0.007487628275510638
2024-01-03,182.52621459960938,-0.012699926216586221
2024-01-04,180.20814514160156,-0.004013168027660385
2024-01-05,179.4849395751953,0.024174925453073204
2024-01-08,183.823974609375,-0.002263451549453288
2024-01-09,183.40789794921875,0.005671549157974187
2024-01-10,184.44810485839844,-0.0032225371445098183
2024-01-11,183.8537139892578,0.0017780674090386306
2024-01-12,184.1806182861328,-0.012317176618192094
2024-01-16,181.9120330810547,-0.0051734693800518095
2024-01-17,180.97091674804688,0.03257069285192138
2024-01-18,186.86526489257812,0.01553297041857693
2024-01-19,189.76783752441406,0.012163348175248556
2024-01-22,192.0760498046875,0.006653137267737197
2024-01-23,193.3539581298828,-0.003483920201363011
2024-01-24,192.68032836914062,-0.0016965356082416783
